,Season,Season Encoding,Date,YearOfSeason,YearOfSeason Encoding,HomeTeam,HomeTeam Encoding,AwayTeam,AwayTeam Encoding,FTHG,FTAG,FTR,FTR Encoding,HTHG,HTAG,HTR,Referee,Referee Encoding,Fouls Called Per Game,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1423,Spring,2,03/03/2018,2017/18,4,Southampton,21,Stoke,22,0.0,0.0,D,2,0.0,0.0,D,A Taylor,10,15.0,18.0,12.0,6.0,3.0,8.0,13.0,15.0,4.0,0.0,1.0,0.0,0.0
1424,Spring,2,03/03/2018,2017/18,4,Swansea,24,West Ham,28,4.0,1.0,H,0,2.0,0.0,H,M Atkinson,16,13.0,9.0,7.0,8.0,2.0,9.0,14.0,4.0,5.0,0.0,3.0,0.0,0.0
1425,Spring,2,03/03/2018,2017/18,4,Tottenham,25,Huddersfield,9,2.0,0.0,H,0,1.0,0.0,H,K Friend,19,14.0,15.0,3.0,7.0,3.0,6.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0
1426,Spring,2,03/03/2018,2017/18,4,Watford,26,West Brom,27,1.0,0.0,H,0,0.0,0.0,D,P Tierney,5,15.0,15.0,9.0,4.0,2.0,11.0,12.0,4.0,6.0,2.0,0.0,0.0,0.0
1427,Spring,2,04/03/2018,2017/18,4,Brighton,3,Arsenal,0,2.0,1.0,H,0,2.0,1.0,H,S Attwell,11,14.0,13.0,15.0,6.0,7.0,13.0,12.0,6.0,11.0,3.0,3.0,0.0,0.0
1428,Spring,2,04/03/2018,2017/18,4,Man City,14,Chelsea,5,1.0,0.0,H,0,0.0,0.0,D,M Oliver,28,14.0,13.0,3.0,3.0,0.0,8.0,9.0,5.0,2.0,2.0,1.0,0.0,0.0
1429,Spring,2,05/03/2018,2017/18,4,Crystal Palace,6,Man United,15,2.0,3.0,A,1,1.0,0.0,H,N Swarbrick,1,13.0,10.0,17.0,4.0,8.0,10.0,8.0,3.0,7.0,1.0,3.0,0.0,0.0
1430,Spring,2,10/03/2018,2018/19,3,Chelsea,5,Crystal Palace,6,2.0,1.0,H,0,2.0,0.0,H,A Taylor,10,15.0,27.0,9.0,11.0,2.0,8.0,9.0,12.0,3.0,1.0,2.0,0.0,0.0
1431,Spring,2,10/03/2018,2018/19,3,Everton,7,Brighton,3,2.0,0.0,H,0,0.0,0.0,D,R East,26,14.0,13.0,10.0,3.0,4.0,10.0,14.0,10.0,3.0,0.0,1.0,0.0,1.0
1432,Spring,2,10/03/2018,2018/19,3,Huddersfield,9,Swansea,24,0.0,0.0,D,2,0.0,0.0,D,M Oliver,28,14.0,30.0,0.0,4.0,0.0,9.0,9.0,12.0,0.0,2.0,3.0,0.0,1.0
1433,Spring,2,10/03/2018,2018/19,3,Man United,15,Liverpool,13,2.0,1.0,H,0,2.0,0.0,H,C Pawson,25,15.0,5.0,14.0,2.0,2.0,10.0,16.0,1.0,13.0,2.0,1.0,0.0,0.0
1434,Spring,2,10/03/2018,2018/19,3,Newcastle,17,Southampton,21,3.0,0.0,H,0,2.0,0.0,H,A Marriner,14,13.0,7.0,6.0,5.0,2.0,10.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0
1435,Spring,2,10/03/2018,2018/19,3,West Brom,27,Leicester,12,1.0,4.0,A,1,1.0,1.0,D,R Madley,18,13.0,6.0,14.0,2.0,6.0,6.0,7.0,7.0,6.0,1.0,3.0,0.0,0.0
1436,Spring,2,10/03/2018,2018/19,3,West Ham,28,Burnley,-1,0.0,3.0,A,1,0.0,0.0,D,L Mason,4,14.0,13.0,7.0,4.0,4.0,13.0,7.0,5.0,1.0,2.0,2.0,0.0,0.0
1437,Spring,2,11/03/2018,2018/19,3,Arsenal,0,Watford,26,3.0,0.0,H,0,1.0,0.0,H,M Atkinson,16,13.0,11.0,11.0,7.0,4.0,12.0,9.0,4.0,9.0,2.0,1.0,0.0,0.0
1438,Spring,2,11/03/2018,2018/19,3,Bournemouth,2,Tottenham,25,1.0,4.0,A,1,1.0,1.0,D,M Dean,23,14.0,14.0,12.0,3.0,8.0,10.0,7.0,4.0,5.0,1.0,1.0,0.0,0.0
1439,Spring,2,12/03/2018,2018/19,3,Stoke,22,Man City,14,0.0,2.0,A,1,0.0,1.0,A,J Moss,27,14.0,3.0,17.0,0.0,6.0,6.0,8.0,3.0,10.0,1.0,0.0,0.0,0.0
1440,Spring,2,17/03/2018,2017/18,4,Bournemouth,2,West Brom,27,2.0,1.0,H,0,0.0,0.0,D,G Scott,21,13.0,17.0,11.0,5.0,6.0,6.0,9.0,3.0,2.0,1.0,2.0,0.0,0.0
1441,Spring,2,17/03/2018,2017/18,4,Huddersfield,9,Crystal Palace,6,0.0,2.0,A,1,0.0,1.0,A,M Dean,23,14.0,6.0,17.0,2.0,6.0,11.0,12.0,4.0,7.0,3.0,2.0,0.0,0.0
1442,Spring,2,17/03/2018,2017/18,4,Liverpool,13,Watford,26,5.0,0.0,H,0,2.0,0.0,H,A Taylor,10,15.0,13.0,4.0,10.0,1.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0
1443,Spring,2,17/03/2018,2017/18,4,Stoke,22,Everton,7,1.0,2.0,A,1,0.0,0.0,D,M Atkinson,16,13.0,9.0,17.0,4.0,9.0,13.0,12.0,1.0,9.0,1.0,1.0,1.0,0.0
1444,Spring,2,31/03/2018,2017/18,4,Brighton,3,Leicester,12,0.0,2.0,A,1,0.0,0.0,D,C Kavanagh,7,14.0,15.0,6.0,3.0,4.0,11.0,13.0,6.0,1.0,2.0,4.0,0.0,1.0
1445,Spring,2,31/03/2018,2017/18,4,Crystal Palace,6,Liverpool,13,1.0,2.0,A,1,1.0,0.0,H,N Swarbrick,1,13.0,6.0,16.0,3.0,6.0,6.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0
1446,Spring,2,31/03/2018,2017/18,4,Everton,7,Man City,14,1.0,3.0,A,1,0.0,3.0,A,P Tierney,5,15.0,6.0,18.0,2.0,4.0,10.0,8.0,2.0,11.0,0.0,0.0,0.0,0.0
1447,Spring,2,31/03/2018,2017/18,4,Man United,15,Swansea,24,2.0,0.0,H,0,2.0,0.0,H,R Madley,18,13.0,11.0,3.0,5.0,2.0,5.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0
1448,Spring,2,31/03/2018,2017/18,4,Newcastle,17,Huddersfield,9,1.0,0.0,H,0,0.0,0.0,D,M Atkinson,16,13.0,18.0,4.0,3.0,0.0,9.0,10.0,3.0,3.0,1.0,4.0,0.0,0.0
1449,Spring,2,31/03/2018,2017/18,4,Watford,26,Bournemouth,2,2.0,2.0,D,2,1.0,1.0,D,A Marriner,14,13.0,16.0,13.0,5.0,6.0,16.0,6.0,7.0,4.0,4.0,0.0,0.0,0.0
1450,Spring,2,31/03/2018,2017/18,4,West Brom,27,Burnley,-1,1.0,2.0,A,1,0.0,1.0,A,L Probert,15,13.0,8.0,11.0,3.0,4.0,12.0,9.0,1.0,6.0,1.0,3.0,0.0,0.0
1451,Spring,2,31/03/2018,2017/18,4,West Ham,28,Southampton,21,3.0,0.0,H,0,3.0,0.0,H,J Moss,27,14.0,13.0,9.0,5.0,0.0,9.0,16.0,5.0,9.0,0.0,3.0,0.0,0.0
1452,Spring,2,01/04/2018,2017/18,4,Arsenal,0,Stoke,22,3.0,0.0,H,0,0.0,0.0,D,C Pawson,25,15.0,24.0,8.0,11.0,2.0,9.0,13.0,6.0,5.0,1.0,2.0,0.0,0.0
1453,Spring,2,01/04/2018,2017/18,4,Chelsea,5,Tottenham,25,1.0,3.0,A,1,1.0,1.0,D,A Marriner,14,13.0,14.0,12.0,4.0,7.0,4.0,11.0,5.0,5.0,0.0,1.0,0.0,0.0
1454,Spring,2,07/04/2018,,-1,Bournemouth,2,Crystal Palace,6,2.0,2.0,D,2,0.0,0.0,D,J Moss,27,14.0,20.0,13.0,5.0,6.0,8.0,9.0,11.0,3.0,2.0,2.0,0.0,0.0
1455,Spring,2,07/04/2018,,-1,Brighton,3,Huddersfield,9,1.0,1.0,D,2,1.0,1.0,D,A Taylor,10,15.0,13.0,14.0,4.0,5.0,13.0,7.0,5.0,3.0,1.0,0.0,1.0,0.0
1456,Spring,2,07/04/2018,,-1,Everton,7,Liverpool,13,0.0,0.0,D,2,0.0,0.0,D,M Oliver,28,14.0,6.0,10.0,1.0,3.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0
1457,Spring,2,07/04/2018,,-1,Leicester,12,Newcastle,17,1.0,2.0,A,1,0.0,1.0,A,S Attwell,11,14.0,8.0,8.0,1.0,4.0,7.0,14.0,7.0,5.0,1.0,3.0,0.0,0.0
1458,Spring,2,07/04/2018,,-1,Man City,14,Man United,15,2.0,3.0,A,1,2.0,0.0,H,M Atkinson,16,13.0,20.0,5.0,6.0,4.0,17.0,9.0,8.0,4.0,6.0,3.0,0.0,0.0
1459,Spring,2,07/04/2018,,-1,Stoke,22,Tottenham,25,1.0,2.0,A,1,0.0,0.0,D,G Scott,21,13.0,10.0,15.0,4.0,4.0,19.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0
1460,Spring,2,07/04/2018,,-1,Watford,26,Burnley,-1,1.0,2.0,A,1,0.0,0.0,D,P Tierney,5,15.0,14.0,7.0,5.0,4.0,18.0,12.0,11.0,1.0,2.0,2.0,0.0,0.0
1461,Spring,2,07/04/2018,,-1,West Brom,27,Swansea,24,1.0,1.0,D,2,0.0,0.0,D,R East,26,14.0,15.0,7.0,3.0,1.0,15.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0
1462,Spring,2,08/04/2018,2018/19,3,Arsenal,0,Southampton,21,3.0,2.0,H,0,2.0,1.0,H,A Marriner,14,13.0,13.0,15.0,7.0,8.0,11.0,7.0,8.0,6.0,2.0,1.0,1.0,1.0
1463,Spring,2,08/04/2018,2018/19,3,Chelsea,5,West Ham,28,1.0,1.0,D,2,1.0,0.0,H,K Friend,19,14.0,23.0,5.0,6.0,2.0,7.0,11.0,10.0,6.0,0.0,1.0,0.0,0.0
1464,Spring,2,14/04/2018,2017/18,4,Burnley,-1,Leicester,12,2.0,1.0,H,0,2.0,0.0,H,M Atkinson,16,13.0,8.0,15.0,3.0,6.0,9.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0
1465,Spring,2,14/04/2018,2017/18,4,Crystal Palace,6,Brighton,3,3.0,2.0,H,0,3.0,2.0,H,A Marriner,14,13.0,15.0,12.0,8.0,3.0,12.0,16.0,5.0,6.0,3.0,2.0,0.0,0.0
1466,Spring,2,14/04/2018,2017/18,4,Huddersfield,9,Watford,26,1.0,0.0,H,0,0.0,0.0,D,C Pawson,25,15.0,9.0,4.0,1.0,2.0,9.0,8.0,9.0,6.0,2.0,2.0,0.0,0.0
1467,Spring,2,14/04/2018,2017/18,4,Liverpool,13,Bournemouth,2,3.0,0.0,H,0,1.0,0.0,H,C Kavanagh,7,14.0,20.0,6.0,7.0,1.0,9.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0
1468,Spring,2,14/04/2018,2017/18,4,Southampton,21,Chelsea,5,2.0,3.0,A,1,1.0,0.0,H,M Dean,23,14.0,10.0,17.0,7.0,5.0,13.0,14.0,4.0,7.0,5.0,3.0,0.0,0.0
1469,Spring,2,14/04/2018,2017/18,4,Swansea,24,Everton,7,1.0,1.0,D,2,0.0,1.0,A,L Mason,4,14.0,17.0,12.0,7.0,3.0,10.0,11.0,6.0,3.0,1.0,1.0,0.0,0.0
1470,Spring,2,14/04/2018,2017/18,4,Tottenham,25,Man City,14,1.0,3.0,A,1,1.0,2.0,A,J Moss,27,14.0,8.0,17.0,3.0,6.0,11.0,12.0,5.0,7.0,3.0,4.0,0.0,0.0
1471,Spring,2,15/04/2018,2017/18,4,Man United,15,West Brom,27,0.0,1.0,A,1,0.0,0.0,D,P Tierney,5,15.0,14.0,10.0,4.0,4.0,8.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0
1472,Spring,2,15/04/2018,2017/18,4,Newcastle,17,Arsenal,0,2.0,1.0,H,0,1.0,1.0,D,A Taylor,10,15.0,8.0,15.0,4.0,3.0,11.0,9.0,2.0,5.0,1.0,0.0,0.0,0.0
1473,Spring,2,16/04/2018,2017/18,4,West Ham,28,Stoke,22,1.0,1.0,D,2,0.0,0.0,D,M Oliver,28,14.0,18.0,11.0,6.0,7.0,15.0,21.0,10.0,1.0,2.0,3.0,0.0,0.0
1474,Spring,2,17/04/2018,2017/18,4,Brighton,3,Tottenham,25,1.0,1.0,D,2,0.0,0.0,D,K Friend,19,14.0,8.0,16.0,5.0,6.0,6.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0
1475,Spring,2,18/04/2018,2017/18,4,Bournemouth,2,Man United,15,0.0,2.0,A,1,0.0,1.0,A,G Scott,21,13.0,13.0,13.0,2.0,4.0,9.0,8.0,8.0,5.0,3.0,1.0,0.0,0.0
1476,Spring,2,19/04/2018,2017/18,4,Burnley,-1,Chelsea,5,1.0,2.0,A,1,0.0,1.0,A,R Madley,18,13.0,5.0,16.0,2.0,5.0,9.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0
1477,Spring,2,19/04/2018,2017/18,4,Leicester,12,Southampton,21,0.0,0.0,D,2,0.0,0.0,D,R East,26,14.0,11.0,6.0,3.0,2.0,10.0,10.0,11.0,3.0,0.0,0.0,0.0,0.0
1478,Spring,2,21/04/2018,2017/18,4,Watford,26,Crystal Palace,6,0.0,0.0,D,2,0.0,0.0,D,C Kavanagh,7,14.0,14.0,6.0,4.0,1.0,17.0,13.0,4.0,3.0,3.0,5.0,0.0,0.0
1479,Spring,2,21/04/2018,2017/18,4,West Brom,27,Liverpool,13,2.0,2.0,D,2,0.0,1.0,A,S Attwell,11,14.0,13.0,9.0,6.0,3.0,12.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0
1480,Spring,2,22/04/2018,2017/18,4,Arsenal,0,West Ham,28,4.0,1.0,H,0,0.0,0.0,D,L Mason,4,14.0,20.0,11.0,8.0,4.0,11.0,9.0,8.0,6.0,3.0,2.0,0.0,0.0
1481,Spring,2,22/04/2018,2017/18,4,Man City,14,Swansea,24,5.0,0.0,H,0,2.0,0.0,H,C Pawson,25,15.0,19.0,4.0,12.0,1.0,6.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0
1482,Spring,2,22/04/2018,2017/18,4,Stoke,22,Burnley,-1,1.0,1.0,D,2,1.0,0.0,H,M Dean,23,14.0,8.0,16.0,3.0,7.0,15.0,5.0,3.0,8.0,2.0,1.0,0.0,0.0
1483,Spring,2,23/04/2018,2017/18,4,Everton,7,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,R Madley,18,13.0,9.0,9.0,1.0,2.0,10.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0
1484,Spring,2,28/04/2018,2017/18,4,Burnley,-1,Brighton,3,0.0,0.0,D,2,0.0,0.0,D,R East,26,14.0,10.0,9.0,4.0,1.0,5.0,17.0,3.0,4.0,0.0,2.0,0.0,0.0
1485,Spring,2,28/04/2018,2017/18,4,Crystal Palace,6,Leicester,12,5.0,0.0,H,0,2.0,0.0,H,M Dean,23,14.0,15.0,6.0,9.0,1.0,11.0,9.0,8.0,2.0,1.0,1.0,0.0,1.0
1486,Spring,2,28/04/2018,2017/18,4,Huddersfield,9,Everton,7,0.0,2.0,A,1,0.0,1.0,A,L Probert,15,13.0,9.0,7.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0
1487,Spring,2,28/04/2018,2017/18,4,Liverpool,13,Stoke,22,0.0,0.0,D,2,0.0,0.0,D,A Marriner,14,13.0,20.0,5.0,2.0,1.0,7.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0
1488,Spring,2,28/04/2018,2017/18,4,Newcastle,17,West Brom,27,0.0,1.0,A,1,0.0,1.0,A,D Coote,9,14.0,17.0,9.0,2.0,2.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0
1489,Spring,2,28/04/2018,2017/18,4,Southampton,21,Bournemouth,2,2.0,1.0,H,0,1.0,1.0,D,A Taylor,10,15.0,14.0,14.0,6.0,7.0,12.0,11.0,5.0,8.0,5.0,1.0,0.0,0.0
1490,Spring,2,28/04/2018,2017/18,4,Swansea,24,Chelsea,5,0.0,1.0,A,1,0.0,1.0,A,J Moss,27,14.0,10.0,11.0,3.0,3.0,13.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0
1491,Spring,2,29/04/2018,2017/18,4,Man United,15,Arsenal,0,2.0,1.0,H,0,1.0,0.0,H,K Friend,19,14.0,17.0,8.0,3.0,3.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0
1492,Spring,2,29/04/2018,2017/18,4,West Ham,28,Man City,14,1.0,4.0,A,1,1.0,2.0,A,N Swarbrick,1,13.0,4.0,19.0,1.0,7.0,5.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0
1493,Spring,2,30/04/2018,2017/18,4,Tottenham,25,Watford,26,2.0,0.0,H,0,1.0,0.0,H,M Oliver,28,14.0,13.0,13.0,3.0,5.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0
1494,Spring,2,04/05/2018,2017/18,4,Brighton,3,Man United,15,1.0,0.0,H,0,0.0,0.0,D,C Pawson,25,15.0,11.0,16.0,4.0,3.0,5.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0
1495,Spring,2,05/05/2018,2017/18,4,Bournemouth,2,Swansea,24,1.0,0.0,H,0,1.0,0.0,H,K Friend,19,14.0,13.0,12.0,5.0,3.0,10.0,10.0,11.0,6.0,1.0,4.0,0.0,0.0
1496,Spring,2,05/05/2018,2017/18,4,Everton,7,Southampton,21,1.0,1.0,D,2,0.0,0.0,D,J Moss,27,14.0,9.0,11.0,3.0,5.0,14.0,12.0,3.0,4.0,2.0,4.0,0.0,1.0
1497,Spring,2,05/05/2018,2017/18,4,Leicester,12,West Ham,28,0.0,2.0,A,1,0.0,1.0,A,C Kavanagh,7,14.0,13.0,13.0,2.0,3.0,8.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0
1498,Spring,2,05/05/2018,2017/18,4,Stoke,22,Crystal Palace,6,1.0,2.0,A,1,1.0,0.0,H,M Atkinson,16,13.0,7.0,13.0,2.0,2.0,18.0,12.0,1.0,7.0,5.0,2.0,0.0,0.0
1499,Spring,2,05/05/2018,2017/18,4,Watford,26,Newcastle,17,2.0,1.0,H,0,2.0,0.0,H,R East,26,14.0,11.0,9.0,8.0,1.0,9.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0
1500,Spring,2,05/05/2018,2017/18,4,West Brom,27,Tottenham,25,1.0,0.0,H,0,0.0,0.0,D,M Jones,24,15.0,9.0,18.0,1.0,5.0,13.0,12.0,5.0,9.0,4.0,1.0,0.0,0.0
1501,Spring,2,06/05/2018,,-1,Arsenal,0,Burnley,-1,5.0,0.0,H,0,2.0,0.0,H,A Marriner,14,13.0,16.0,6.0,8.0,2.0,6.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0
1502,Spring,2,06/05/2018,,-1,Chelsea,5,Liverpool,13,1.0,0.0,H,0,1.0,0.0,H,A Taylor,10,15.0,12.0,10.0,4.0,5.0,12.0,9.0,3.0,1.0,3.0,2.0,0.0,0.0
1503,Spring,2,06/05/2018,,-1,Man City,14,Huddersfield,9,0.0,0.0,D,2,0.0,0.0,D,M Dean,23,14.0,15.0,5.0,2.0,3.0,9.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0
1504,Spring,2,08/05/2018,2018/19,3,Swansea,24,Southampton,21,0.0,1.0,A,1,0.0,0.0,D,M Oliver,28,14.0,11.0,13.0,3.0,8.0,7.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0
1505,Spring,2,09/05/2018,2018/19,3,Chelsea,5,Huddersfield,9,1.0,1.0,D,2,0.0,0.0,D,L Mason,4,14.0,22.0,3.0,5.0,2.0,7.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0
1506,Spring,2,09/05/2018,2018/19,3,Leicester,12,Arsenal,0,3.0,1.0,H,0,1.0,0.0,H,G Scott,21,13.0,19.0,14.0,10.0,7.0,7.0,12.0,6.0,6.0,2.0,2.0,0.0,1.0
1507,Spring,2,09/05/2018,2018/19,3,Man City,14,Brighton,3,3.0,1.0,H,0,2.0,1.0,H,P Tierney,5,15.0,19.0,6.0,7.0,3.0,5.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0
1508,Spring,2,09/05/2018,2018/19,3,Tottenham,25,Newcastle,17,1.0,0.0,H,0,0.0,0.0,D,N Swarbrick,1,13.0,11.0,14.0,7.0,3.0,10.0,8.0,6.0,4.0,2.0,3.0,0.0,0.0
1509,Spring,2,10/05/2018,2018/19,3,West Ham,28,Man United,15,0.0,0.0,D,2,0.0,0.0,D,J Moss,27,14.0,9.0,16.0,2.0,6.0,12.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0
1510,Spring,2,13/05/2018,2017/18,4,Burnley,-1,Bournemouth,2,1.0,2.0,A,1,1.0,0.0,H,P Tierney,5,15.0,12.0,16.0,4.0,5.0,14.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0
1511,Spring,2,13/05/2018,2017/18,4,Crystal Palace,6,West Brom,27,2.0,0.0,H,0,0.0,0.0,D,J Moss,27,14.0,11.0,7.0,5.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0
1512,Spring,2,13/05/2018,2017/18,4,Huddersfield,9,Arsenal,0,0.0,1.0,A,1,0.0,1.0,A,M Oliver,28,14.0,18.0,9.0,3.0,4.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0
1513,Spring,2,13/05/2018,2017/18,4,Liverpool,13,Brighton,3,4.0,0.0,H,0,2.0,0.0,H,K Friend,19,14.0,22.0,2.0,11.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0
1514,Spring,2,13/05/2018,2017/18,4,Man United,15,Watford,26,1.0,0.0,H,0,1.0,0.0,H,L Mason,4,14.0,7.0,7.0,1.0,3.0,6.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0
1515,Spring,2,13/05/2018,2017/18,4,Newcastle,17,Chelsea,5,3.0,0.0,H,0,1.0,0.0,H,M Atkinson,16,13.0,16.0,6.0,6.0,2.0,11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0
1516,Spring,2,13/05/2018,2017/18,4,Southampton,21,Man City,14,0.0,1.0,A,1,0.0,0.0,D,A Marriner,14,13.0,8.0,13.0,3.0,2.0,8.0,10.0,1.0,12.0,3.0,1.0,0.0,0.0
1517,Spring,2,13/05/2018,2017/18,4,Swansea,24,Stoke,22,1.0,2.0,A,1,1.0,2.0,A,A Taylor,10,15.0,26.0,8.0,11.0,5.0,12.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0
1518,Spring,2,13/05/2018,2017/18,4,Tottenham,25,Leicester,12,5.0,4.0,H,0,1.0,2.0,A,C Pawson,25,15.0,14.0,16.0,6.0,9.0,9.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0
1519,Spring,2,13/05/2018,2017/18,4,West Ham,28,Everton,7,3.0,1.0,H,0,1.0,0.0,H,G Scott,21,13.0,15.0,14.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,1.0,0.0,0.0
1520,Summer,3,13/08/16,2016/17,5,Burnley,-1,Swansea,24,0.0,1.0,A,1,0.0,0.0,D,J Moss,27,14.0,10.0,17.0,3.0,9.0,10.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0
1521,Summer,3,13/08/16,2016/17,5,Crystal Palace,6,West Brom,27,0.0,1.0,A,1,0.0,0.0,D,C Pawson,25,15.0,14.0,13.0,4.0,3.0,12.0,15.0,3.0,6.0,2.0,2.0,0.0,0.0
1522,Summer,3,13/08/16,2016/17,5,Everton,7,Tottenham,25,1.0,1.0,D,2,1.0,0.0,H,M Atkinson,16,13.0,12.0,13.0,6.0,4.0,10.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0
1523,Summer,3,13/08/16,2016/17,5,Hull,10,Leicester,12,2.0,1.0,H,0,1.0,0.0,H,M Dean,23,14.0,14.0,18.0,5.0,5.0,8.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0
1524,Summer,3,13/08/16,2016/17,5,Man City,14,Sunderland,23,2.0,1.0,H,0,1.0,0.0,H,R Madley,18,13.0,16.0,7.0,4.0,3.0,11.0,14.0,9.0,6.0,1.0,2.0,0.0,0.0
1525,Summer,3,13/08/16,2016/17,5,Middlesbrough,16,Stoke,22,1.0,1.0,D,2,1.0,0.0,H,K Friend,19,14.0,12.0,12.0,2.0,1.0,18.0,14.0,9.0,6.0,3.0,5.0,0.0,0.0
1526,Summer,3,13/08/16,2016/17,5,Southampton,21,Watford,26,1.0,1.0,D,2,0.0,1.0,A,R East,26,14.0,24.0,5.0,6.0,1.0,8.0,12.0,6.0,2.0,1.0,2.0,0.0,1.0
1527,Summer,3,14/08/16,2016/17,5,Arsenal,0,Liverpool,13,3.0,4.0,A,1,1.0,1.0,D,M Oliver,28,14.0,9.0,16.0,5.0,7.0,13.0,17.0,5.0,4.0,3.0,3.0,0.0,0.0
1528,Summer,3,14/08/16,2016/17,5,Bournemouth,2,Man United,15,1.0,3.0,A,1,0.0,1.0,A,A Marriner,14,13.0,9.0,11.0,3.0,7.0,7.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0
1529,Summer,3,15/08/16,2016/17,5,Chelsea,5,West Ham,28,2.0,1.0,H,0,0.0,0.0,D,A Taylor,10,15.0,16.0,7.0,6.0,3.0,16.0,16.0,7.0,1.0,5.0,2.0,0.0,0.0
1530,Summer,3,19/08/16,2016/17,5,Man United,15,Southampton,21,2.0,0.0,H,0,1.0,0.0,H,A Taylor,10,15.0,12.0,13.0,5.0,1.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1531,Summer,3,20/08/16,2016/17,5,Burnley,-1,Liverpool,13,2.0,0.0,H,0,2.0,0.0,H,L Mason,4,14.0,3.0,26.0,2.0,5.0,14.0,5.0,1.0,12.0,0.0,1.0,0.0,0.0
1532,Summer,3,20/08/16,2016/17,5,Leicester,12,Arsenal,0,0.0,0.0,D,2,0.0,0.0,D,M Clattenburg,30,14.0,8.0,13.0,1.0,4.0,11.0,7.0,2.0,7.0,1.0,2.0,0.0,0.0
1533,Summer,3,20/08/16,2016/17,5,Stoke,22,Man City,14,1.0,4.0,A,1,0.0,2.0,A,M Dean,23,14.0,8.0,12.0,3.0,6.0,12.0,13.0,7.0,7.0,3.0,4.0,0.0,0.0
1534,Summer,3,20/08/16,2016/17,5,Swansea,24,Hull,10,0.0,2.0,A,1,0.0,0.0,D,S Attwell,11,14.0,13.0,12.0,3.0,4.0,7.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0
1535,Summer,3,20/08/16,2016/17,5,Tottenham,25,Crystal Palace,6,1.0,0.0,H,0,0.0,0.0,D,M Oliver,28,14.0,20.0,10.0,5.0,2.0,19.0,9.0,10.0,4.0,3.0,3.0,0.0,0.0
1536,Summer,3,20/08/16,2016/17,5,Watford,26,Chelsea,5,1.0,2.0,A,1,0.0,0.0,D,J Moss,27,14.0,6.0,13.0,2.0,4.0,20.0,10.0,0.0,5.0,4.0,3.0,0.0,0.0
1537,Summer,3,20/08/16,2016/17,5,West Brom,27,Everton,7,1.0,2.0,A,1,1.0,1.0,D,N Swarbrick,1,13.0,11.0,13.0,4.0,7.0,16.0,10.0,7.0,4.0,3.0,1.0,0.0,0.0
1538,Summer,3,21/08/16,2016/17,5,Sunderland,23,Middlesbrough,16,1.0,2.0,A,1,0.0,2.0,A,M Atkinson,16,13.0,18.0,8.0,5.0,3.0,11.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0
